location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,Curfew,CurfewStart,CurfewEnd,VaccineExempt,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,BusinessRestrictLevel,SchoolRestrictLevel,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes,ReReviewed
545,26,MI,Michigan,SchoolMask,1,0,0,,,,,,,,,,,20201005,20201005,20201031,,,,,"MDHHS orders requirements for school health and safety under Phase 4 of the MI Safe Start Plan, requiring all students in grades K on up to wear masks at school and requiring school districts and nonpublic schools to report on confirmed COVID-19 infections to Michigan Department of Health and Human Services. This applicable to all locations except for those in Region 6, where mask use is recommended",https://www.michigan.gov/documents/coronavirus/MDHHS_epidemic_order_-_Gatherings_masks_bars_sports_-_FINAL_704287_7.pdf,20201120,,1
545,26,MI,Michigan,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20201009,20201009,,,,,,"Requires no more than 15 pct total occupancy at non-tribal casinos, no more than 25 pct total occupancy at the following types of businesses: recreational sports and exercise facilities, such as gymnasiums, fitness centers, recreation centers, exercise studios, bowling centers, roller rinks, ice rinks, and trampoline parks. Also requires no more than 25 pct bather capacity limits for indoor pools and no more than 50 pct bather capacity limits for outdoor pools.","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-541962--,00.html",20201120,,1
545,26,MI,Michigan,BusinessMask,1,1,0,,,,,,,,,,,20201029,20201029,20210420,,,,,"Business mask requirement: (quote) Except as provided elsewhere in this order, a person responsible for a business, store, office, government office, school, organized event, or other operation, or an agent of such person, must prohibit gatherings of any kind unless the person requires individuals in such gatherings (including employees) to wear a face mask, and denies entry or service to all persons refusing to wear face masks while gathered. Extended to 20201209: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html. Extended to 20201221: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html. Extended to 20210116 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-547899--,00.html. Extended to 20210201 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-549437--,00.html. Extended to 20210222 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-550215--,00.html. Extended to 20210330: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-551407--,00.html. Extended to 20210420: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-553387--,00.html","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-543708--,00.html",20210302,Updated DateExpiry and PolicyCodingNotes,1
545,26,MI,Michigan,SchoolMask,1,1,0,,,,,,,,,,,20201029,20201029,20210420,,,,,"With Region 6 moving to Phase 4, school mask mandate is now statewide: requiring all staff and children in schools to wear masks if the child is at least 5 years older in classrooms, hallways, buses, etc. Extended to 20201209: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html. Extended to 20201221: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html.  Extended to 20210116 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-547899--,00.html. Extended to 20210201 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-549437--,00.html. Extended to 20210222 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-550215--,00.html. Extended to 20210330: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-551407--,00.html. Extended to 20210420: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-553387--,00.html","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-543708--,00.html",20210302,Updated DateExpiry and PolicyCodingNotes,1
545,26,MI,Michigan,BarRestrict,1,1,0,,,,,,,,OutdoorOnly,,,20201115,20201118,20210201,20210201,,,,"Bars are only permitted to have outdoor services with at least 6 ft distancing between parties/tables and no more than 6 people to a table. Extended to 20201221: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html. Extended to 20210116 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-547899--,00.html. Extended to 20210201 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-549437--,00.html","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html",20210122,"Updated DateExpiry and PolicyCodingNotes, added DateEased",1
545,26,MI,Michigan,GathRestrict,1,1,0,,,,10,25,10,25,,,,20201115,20201118,20210330,20210305,,,,"Expands gathering restrictions such that indoor gatherings are prohibited except for up to 10 people at residential venues from no more than 2 households, and outdoor gatherings can occur up to 25 people comprised of no more than 3 households. Non-residential venues cannot have indoor gatherings and outdoor gatherings are permitted in non-residential venues up to 25 people at a venue or no more than 20 pct capacity. Extended to 20201221: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html. Extended to 20210116 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-547899--,00.html. Extended to 20210201 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-549437--,00.html. Extended to 20210222 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-550215--,00.html. Extended to 20210330: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-551407--,00.html.","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html",20210302,Added DateEased and PolicyCodingNotes,1
545,26,MI,Michigan,OtherBusinessClose,1,1,0,,,,,,,,FullClose,,,20201115,20201118,20210420,20201221,,,,"Requires the following to close: casinos, bowling centers, roller rinks, ice rinks, and trampoline parks, Entertainment venues, including: auditoriums, arenas, banquet halls, cinema, conference centers, concert halls, performance venues, sporting venues, stadiums, and theaters. Recreational facilities and places of public amusement, including: amusement parks, arcades, bingo halls, night clubs, strip clubs, water parks. Extended to 20201221: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html. Extends closures of water parks, night clubs, and strip clubs to 20210116 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-547899--,00.html. Extends closures of water parks, night clubs and strip clubs to 20210201 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-549437--,00.html Extended to 20210222 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-550215--,00.html. Extended to 20210330: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-551407--,00.html. Extended to 20210420: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-553387--,00.html","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html",20210302,Updated DateExpiry and PolicyCodingNotes,1
545,26,MI,Michigan,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20201115,20201118,20210420,20210116,,,,"Requires no more than 25 pct capacity limits at all exercise facilities: gymnasiums, fitness centers, exercise studios, pools. Requirements of at least 12 ft distancing between workout stations, no group fitness classes permitted. Extended to 20201221: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html. Extended to 20210116 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-547899--,00.html. On 20210116, eases restrictions for all exercise facilities: gymnasiums, fitness centers, exercise studios, pools. Requires no more than 25 pct capacity limits. Requirements of at least 6 ft (down from 12 ft) distancing between workout stations, group fitness classes permitted, provided that all persons maintain at least 6 feet of distance from others at all times and wear a face mask at all times. Gatherings at ice and roller rinks are permitted, except for organized contact sports, provided that occupancy is limited to 4 persons per 1,000 square feet.https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-549437--,00.html. Extended to 20210222 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-550215--,00.html. On 20210207, gatherings for contact sports are permitted as long as participants are either masked or adhere to testing guidelines, and observers follow venue restrictions: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-551407--,00.html. On 20210305, eases restrictions on exercise facilities to allow up to 30 pct capacity: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-553387--,00.html.","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html",20210302,Updated DateExpiry and PolicyCodingNotes,1
545,26,MI,Michigan,RestaurantRestrict,1,1,0,,,,,,,,OutdoorOnly,,,20201115,20201118,20210201,20210201,,,,"Restaurants are only permitted to have outdoor dining with at least 6 ft distancing between tables and no more than 6 people at a table. Previous orders permitted up to 50 pct capacity indoors but these were not coded as new policies as the threshold for a new closure is up to 25 pct capacity. Extended to 20201221: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html.  Extended to 20210116 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-547899--,00.html. Extended to 20210201 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-549437--,00.html","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html",20210122,"Updated DateExpiry and PolicyCodingNotes, added DateEased",1
545,26,MI,Michigan,SchoolClose,1,1,0,,,,,,,,,LimitedInPerson,,20201115,20201118,20201221,,20201221,,,"Limited in-person instruction can occur for grades 9-12, but otherwise in-person instruction, sprots, and extracurricular activities are prohibited (quote) except for in-person instruction of pupils who are English Language Learners or participants in special education services (quote). For students PreK to grade 8, in-person instruction is permitted but all sports and extracurricular activities are prohibited. Extended to 20201221: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html. Ended on 20201221, in-person instruction of pupils in prekindergarten through grade 12 are permitted, subject to local health department and school district decisions on remote learning. https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-547899--,00.html","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-545136--,00.html",20210102,"Added DateEnded, updated PolicyCodingNotes",1
545,26,MI,Michigan,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20201218,20201221,20210420,20210305,,,,"Eases restrictions on casinos, entertainment venues, including: auditoriums, arenas, banquet halls, cinema, conference centers, concert halls, performance venues, sporting venues, stadiums, and theaters. Also eases restrictions for amusement parks, arcades, and bingo halls, permitting them to re-open with a max of 100 people and requiring them to adhere to the business health and safety protocols, including on food or beverage sales. And eases restrictions on bowling centers and skating rinks. Bowling center are permitted them to re-open with a max of 100 people and requiring them to adhere to the business health and safety protocols, including on food or beverage sales. Extended to 20210201 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-549437--,00.html Extended to 20210222 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-550215--,00.html. Extended to 20210330: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-551407--,00.html. On 20210305, eases restrictions to allow up to 30 pct capacity for casinos and skating rinks, 50 pct capacity for bowling centers and other entertainment venues, with a max of 300 people in any distinct space. Additional allowances for larger venues: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-553387--,00.html. On 20210322, outdoor venues may exceed the 1000-person limit up to 20 pct capacity if they establish an infection control plan: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-554922--,00.html.","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-547899--,00.html",20210320,Updated PolicyCodingNotes,1
545,26,MI,Michigan,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20210113,20210116,20210420,20210305,,,,"Eases restrictions on trampoline parks. For venues with fixed seating, occupancy must not exceed 20 pct of the limits established by the State Fire Marshal or a local fire marshal. For venues with non-fixed seating, occupancy is limited to 20 persons per 1,000 square feet, including within any distinct space within the venue. For all venues, no more than 100 persons may be gathered within any distinct space within the venue. Extended to 20210222 https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-550215--,00.html. Extended to 20210330: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-551407--,00.html. On 20210305, eases restrictions on trampoline parks to allow up to 50
 pct capacity. Most other entertainment venues may have up to 50 pct capacity, as long as no more than 300 people are gathered in any distinct space. Additional restrictions for stadiums and larger venues: 
https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-553387--,00.html.","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-549437--,00.html",20210302,"Added DateEased, updated DateExpiry and PolicyCodingNotes",1
545,26,MI,Michigan,BarRestrict,1,1,1,22h00,04h00,,,,,,IndoorAllowed,,,20210122,20210201,20210420,20210305,,,,"Eases bar restrictions, which can open indoors at 25 pct capcity, or 100 persons, whichever is less. Must close between the hours of 10:00 PM and 4:00 AM. Tables must be six feet apart, with no more than six people per table. Extended to 20210330: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-551407--,00.html. On 20210305, further eases restrictions to allow up to 50 pct capacity or 100 persons: 
https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-553387--,00.html.","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-550215--,00.html",20210302,"Added DateEased, updated DateExpiry and PolicyCodingNotes",1
545,26,MI,Michigan,RestaurantRestrict,1,1,1,22h00,04h00,,,,,,IndoorAllowed,,,20210122,20210201,20210420,20210305,,,,"Eases restaurant restrictions, which can open indoors at 25 pct capcity, or 100 persons, whichever is less. Must close between the hours of 10:00 PM and 4:00 AM. Tables must be six feet apart, with no more than six people per table. Extended to 20210330: https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-551407--,00.html. On 20210305, further eases restrictions to allow up to 50 pct capacity or 100 persons: 
https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-553387--,00.html.","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-550215--,00.html",20210302,"Added DateEased, updated DateExpiry and PolicyCodingNotes",1
545,26,MI,Michigan,GathRestrict,1,1,0,,,,25,300,25,300,,,,20210302,20210305,20210420,,,,,Eases gathering restrictions such that gatherings at non-residential venues may have up to 25 people indoors (from 10) or 300 outdoors (from 25). Residential venues may have up to 15 people from no more than 3 households indoors or up to 50 people outdoors.,"https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-553387--,00.html",20210302,,1
546,27,MN,Minnesota,EmergDec,1,1,0,,,,,,,,,,,20200313,20200313,20210415,,,,,"Peace time emergency declared, extended on 20200413. Extended to 20200613 https://mn.gov/governor/assets/EO%2020-53%20Final_tcm1055-431912.pdf Extended to 20200714 https://mn.gov/governor/assets/EO%2020-75%20Extension%20of%20PTE_tcm1055-435771.pdf. Extended to 20200813. Extends emergency declaration through 20200911 https://mn.gov/governor/assets/EO%2020-83%20Final_tcm1055-443546.pdf Extended to 20201013 https://mn.gov/governor/assets/EO%2020-89%20%28002%29_tcm1055-446168.pdf. Extends emergency declaration through 20201112. https://mn.gov/governor/assets/EO%2020-92%20Seventh%20Extension%20of%20PTE%20Filed%20%28002%29_tcm1055-449844.pdf. Extends emergency declaration through 20201215 https://mn.gov/governor/assets/EO%2020-97%20Final_tcm1055-453622.pdf. Extended to 20210114: https://mn.gov/governor/assets/EO%2020-100%20Final%20Signed%20and%20Filed_tcm1055-458402.pdf. Extended to 20210213: https://mn.gov/governor/assets/EO%2021-04%20Final_tcm1055-463085.pdf. Extended to 20210316: https://mn.gov/governor/assets/EO%2021-08%20Final%20Signed%20and%20Filed_tcm1055-468348.pdf. Extended to 20210415: https://mn.gov/governor/assets/EO%2021-12_tcm1055-472035.pdf.",https://mn.gov/governor/assets/EO%2020-01_tcm1055-422957.pdf,20210316,Updated PolicyCodingNotes and DateExpiry,1
546,27,MN,Minnesota,GathRestrict,0,1,0,,,,250,250,250,250,,,,20200313,20200313,,,,,,"(quote) Event organizers cancelling or postponing gatherings with 250 or more people, including concerts, conferences, professional and amateur performances or sporting events (quote).",https://www.health.state.mn.us/news/pressrel/2020/covid031320.html,20201118,Added Gathering Limits,1
546,27,MN,Minnesota,SchoolClose,1,1,0,,,,,,,,,NoInPerson,,20200315,20200318,20200630,20200514,,,,Public and charter schools from pre K-12 are to be closed to students beginning 20200318 through 20200327. Tribal and private schools are encouraged to follow the order as well. Expiry is then coded to 20200328. Extended to at least 20200630: https://mn.gov/governor/assets/EO%2020-41%20Final_tcm1055-430418.pdf Eased on 20200514: https://mn.gov/governor/assets/EO%2020-57%20Final_tcm1055-437633.pdf,https://mn.gov/governor/assets/EO%2020-02%20Final_tcm1055-423084.pdf,20201118,Added DateEased ,1
546,27,MN,Minnesota,BarRestrict,1,1,0,,,,,,,,TakeawayOnly,,,20200316,20200317,20200601,20200601,,,,"Limited operations required (to-go, delivery, off-site consumption required):  bars. Extended to 20200518 https://mn.gov/governor/assets/EO%2020-48%20Final_tcm1055-430499.pdf. Eased on 20200601 https://mn.gov/governor/assets/EO%2020-63%20Final_tcm1055-433759.pdf",https://mn.gov/governor/assets/2020_03_16_EO_20_04_Bars_Restaurants_tcm1055-423380.pdf,20201118,Added DateEased and updated PolicyCodingNotes,1
546,27,MN,Minnesota,OtherBusinessClose,1,1,0,,,,,,,,FullClose,,,20200316,20200317,20200613,20200504,,,,"Closure required: hookah bars, cigar bars, and vaping lounges, theaters, cinemas, indoor and outdoor performance venues, and museums, gymnasiums, fitness centers, recreation centers, indoor sports facilities, indoor exercise facilities, exercise studios, and spas, amusement parks, arcades, bingo halls, bowling alleys, indoor climbing facilities, skating rinks, trampoline parks, and other similar recreational or entertainment facilities, country clubs, golf clubs, boating or yacht clubs, sports or athletic clubs, and dining clubs. On 20200318, clarifies that spas are tanning salons, tattoo and body art parlors, massage therapy establishments, nail salons, esthetician salons, and barber shops and similar establishments: https://mn.gov/governor/assets/Filed%20EO-20-08_Clarifying%20Public%20Accommodations_tcm1055-423784.pdf Last businesses under this closure were allowed to re-open on 20200609: https://mn.gov/governor/assets/EO%2020-74%20Final_tcm1055-437539.pdf",https://mn.gov/governor/assets/2020_03_16_EO_20_04_Bars_Restaurants_tcm1055-423380.pdf,20201118,,1
546,27,MN,Minnesota,RestaurantRestrict,1,1,0,,,,,,,,TakeawayOnly,,,20200316,20200317,20200601,20200601,,,,"Limited operations required (to-go, delivery, off-site consumption required): restaurants. Extended to 20200518 https://mn.gov/governor/assets/EO%2020-48%20Final_tcm1055-430499.pdf ",https://mn.gov/governor/assets/2020_03_16_EO_20_04_Bars_Restaurants_tcm1055-423380.pdf,20201118,Updated full entry,1
546,27,MN,Minnesota,OtherBusinessClose,1,1,0,,,,,,,,FullClose,,,20200325,20200325,20200601,20200418,,,,"With the stay-at-home order, requires sectors where employees can work from home to do so and lists exemptions for critical sectors. This is not coded as a non-essential business closure due to not requiring all non-essential businesses to close and phrasing to businesses that reflect more of a recommendation to close in-person operations (e.g., [quote] Workers should be encouraged to work remotely when possible and focus on core business activities. Inperson, non-mandatory activities should be delayed until the resumption of normal operations [quote]) and imposing the requirement on individuals to work from home rather than businesses to shutter operations. Office-based work, non-critical manufacturing, recreation outlets, non-essential retail and supply stores are by default required to close. Easing began on 20200418, permitting outdoor recreational services to re-open: https://mn.gov/governor/assets/EO%2020-38%20Final%20Signed%20and%20Filed_tcm1055-429089.pdf",https://mn.gov/governor/assets/3a.%20EO%2020-20%20FINAL%20SIGNED%20Filed_tcm1055-425020.pdf,20201118,,1
546,27,MN,Minnesota,GathRestrict,1,1,0,,,,,,,,,,,20200325,20200328,20200518,,,,,Initial gathering restriction coded with stay-at-home order (without specific numeric limits),https://mn.gov/governor/assets/3a.%20EO%2020-20%20FINAL%20SIGNED%20Filed_tcm1055-425020.pdf,20201118,Added DateExpiry,1
546,27,MN,Minnesota,StayAtHome,1,1,0,,,,,,,,,,,20200325,20200328,20200518,,20200518,,,(quote) All persons currently living within the State of Minnesota are ordered to stay at home or in their place of residence except to engage in the Activities and Critical sector work set for below (quote). Ended on 20200518: https://mn.gov/governor/assets/EO%2020-56%20Final_tcm1055-433768.pdf,https://mn.gov/governor/assets/3a.%20EO%2020-20%20FINAL%20SIGNED%20Filed_tcm1055-425020.pdf,20200514,Updated DateEnded to 20200518,1
546,27,MN,Minnesota,OtherBusinessClose,1,1,0,,,,,,,,OutdoorOnly,,,20200417,20200418,20200518,20200518,,,,"Eases restrictions to permit limited outdoor recreational facilities to re-open, conditional on no indoor facilities being re-opened: all state parks, public and private marinas, public and private golf courses and driving ranges, off-highway vehicle, snowmobiles, and watercraft repair shops, facilities, and showrooms, bait shops, outdoor shooting ranges and game farms",https://mn.gov/governor/assets/EO%2020-38%20Final%20Signed%20and%20Filed_tcm1055-429089.pdf,20201118,,1
546,27,MN,Minnesota,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20200423,20200427,20210415,,,,,"Permits some non-critical businesses to resume in-person operations (i.e., employees can be onsite): industrial and manufacturing businesses (excludes customer-facing retail) and office-based businseses for which their work does not primarily involve customer-facing retail. Requires following of COVID-19 preparedness protocols before workers can return to work. In effect through the peacetime emergency declaration. Extended to 20210111 https://mn.gov/governor/assets/EO%2020-103%20Final%20Signed%20and%20Filed_tcm1055-458627.pdf. Extended on 20210106 https://mn.gov/governor/assets/Executive%20Order%2021-01%20Signed%20and%20Filed_tcm1055-462272.pdf. Extended to 20210213 with extension of emergency declaration: https://mn.gov/governor/assets/EO%2021-04%20Final_tcm1055-463085.pdf. Extended to 20210316: https://mn.gov/governor/assets/EO%2021-08%20Final%20Signed%20and%20Filed_tcm1055-468348.pdf. Extended to 20210415: https://mn.gov/governor/assets/EO%2021-12_tcm1055-472035.pdf.",https://mn.gov/governor/assets/EO%2020-40%20Final_tcm1055-430416.pdf,20210316,Updated PolicyCodingNotes and DateExpiry,1
546,27,MN,Minnesota,OtherBusinessClose,1,1,0,,,,,,,,TakeawayOnly,,,20200429,20200504,20200518,20200518,,,,"Eases business restrictions for non-critical businesses to include retail businessses. Businesses in this category include retail stores sell goods that can be picked up outside, without entering the place of business, with limited interaction between employees and customers. Salons and barbershops are included only to conduct retail product sales (no in-person services allowed). Eases in 20200518 to allow indoor services: https://mn.gov/governor/assets/EO%2020-56%20Final_tcm1055-433768.pdf",https://mn.gov/governor/assets/EO%2020-48%20Final_tcm1055-430499.pdf,20201118,,1
546,27,MN,Minnesota,PublicMask,0,1,0,,,,,,,,,,,20200429,20200504,20200813,,,,,Strongly encourages all Minnesotans to wear cloth face coverings at all times when they leave their homes and travel to any public setting. Extends to 20200601 https://mn.gov/governor/assets/EO%2020-56%20Final_tcm1055-431921.pdfhttps://mn.gov/governor/assets/EO%2020-56%20Final_tcm1055-431921.pdf Extended on 20200605 https://mn.gov/governor/assets/EO%2020-74%20Final_tcm1055-434913.pdf,https://mn.gov/governor/assets/EO%2020-48%20Final_tcm1055-430499.pdf,20201118,Added DateExpiry,1
546,27,MN,Minnesota,GathRestrict,1,1,0,,,,10,10,10,10,,,,20200513,20200518,20200601,20200526,,,,All gatherings of more than 10 people are prohibited. Eases gathering restrictions for places of worship on 20200526 https://mn.gov/governor/assets/EO%2020-62_tcm1055-433307.pdf ,https://mn.gov/governor/assets/EO%2020-56%20Final_tcm1055-431921.pdf,20201118,Added DateExpiry,1
546,27,MN,Minnesota,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20200513,20200518,20201215,20200609,,,,"Eases prior restrictions, allowing outdoor recreation facilities to re-open indoor facilities conditional on following all capacity restrictions (i.e., no more than 50 pct of normal occupant capacity), requirements to maintain at least 6 ft distancing, etc. Applicable to the following businesses: all state parks, public and private marinas, public and private golf courses and driving ranges, off-highway vehicle, snowmobiles, and watercraft repair shops, facilities, and showrooms, bait shops, outdoor shooting ranges and game farms, ski areas. Also permits outdoor recreational equipment rentals, dispersed or single campsites, outdoor competitions, etc. Starting 20200609, removes 50 pct capacity limit: https://mn.gov/governor/assets/EO%2020-74%20Final_tcm1055-437539.pdf",https://mn.gov/governor/assets/EO%2020-56%20Final_tcm1055-433768.pdf,20201118,,1
546,27,MN,Minnesota,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20200513,20200518,20210415,,,,,"Further eases restrictions on retail businesses, permitting in-person services and sales conditional strictly following DEED plan guidance, limit capacity to no more than 50 pct, and ensure maintaining at least 6 ft distancing between workers and customers. Further eased on 20200609 to remove 50 pct capacity limit: https://mn.gov/governor/assets/EO%2020-74%20Final_tcm1055-437539.pdf. Extended to 20210111 https://mn.gov/governor/assets/EO%2020-103%20Final%20Signed%20and%20Filed_tcm1055-458627.pdf. Extended on 20210106 https://mn.gov/governor/assets/Executive%20Order%2021-01%20Signed%20and%20Filed_tcm1055-462272.pdf. Extended to 20210213 with extension of emergency declaration: https://mn.gov/governor/assets/EO%2021-04%20Final_tcm1055-463085.pdf. Extended to 20210316: https://mn.gov/governor/assets/EO%2021-08%20Final%20Signed%20and%20Filed_tcm1055-468348.pdf. Extended to 20210415: https://mn.gov/governor/assets/EO%2021-12_tcm1055-472035.pdf.",https://mn.gov/governor/assets/EO%2020-56%20Final_tcm1055-433768.pdf,20210316,Updated PolicyCodingNotes and DateExpiry,1
546,27,MN,Minnesota,StayAtHome,0,0,0,,,,,,,,,,,20200513,20200518,20210316,,,,,"All persons who are at risk of severe illness from COVID-19 are strongly urged to stay at home. Extended to 20201219: https://mn.gov/governor/assets/EO%2020-99%20Final%20%28002%29_tcm1055-454278.pdf. Extended to 20210111 https://mn.gov/governor/assets/EO%2020-103%20Final%20Signed%20and%20Filed_tcm1055-458627.pdf. Extended on 20210106 https://mn.gov/governor/assets/Executive%20Order%2021-01%20Signed%20and%20Filed_tcm1055-462272.pdf. No expiry specified; tied to emergency declaration. Extended to 20210213 with extension of emergency declaration: https://mn.gov/governor/assets/EO%2021-04%20Final_tcm1055-463085.pdf. Extended to 20210316: https://mn.gov/governor/assets/EO%2021-08%20Final%20Signed%20and%20Filed_tcm1055-468348.pdf. On 20210315, stay at home recommendation only applies to those who have not received the vaccine: https://mn.gov/governor/assets/EO%2021-11%20Final_tcm1055-471550.pdf.",https://mn.gov/governor/assets/EO%2020-56%20Final_tcm1055-431921.pdf,20210323,Updated PolicyCodingNotes and DateExpiry,1
546,27,MN,Minnesota,SchoolClose,1,1,0,,,,,,,,,LimitedInPerson,,20200514,20200514,,,20200730,,,A school district or charter school may safely open its building for a hybrid model of in-school learning and distance learning this summer for students eligible for summer learning or extended learning year services. (quote)  The Summer Learning Period begins after the end of each school districts and charter schools respective 2019-2020 school year calendars and ends before their respective 2020-2021 school year calendars. Ended on 20200730: https://mn.gov/governor/assets/EO%2020-82%20Final%20Signed%20and%20Filed_tcm1055-442391.pdf,https://mn.gov/governor/assets/EO%2020-57%20Final_tcm1055-437633.pdf,20201118,,1
546,27,MN,Minnesota,GathRestrict,1,1,0,,,,10,10,250,250,,,,20200523,20200526,20200613,20200609,,,,"Eases restrictions on gatherings of 10 or more for places of worship, funeral homes, and other venues that offer gathering space for weddings, funerals, or planned services of worship. Indoor settings cannot have more than 25 percent normal capacity with a maximum of 250 people with adherence to physical distancing. Outdoor settings must not exceed 250 individuals. Extended on 20200605 https://mn.gov/governor/assets/EO%2020-74%20Final_tcm1055-434913.pdf Eased on 20200605 and effective on 20200609 groups of less than 25 people can gather outside https://mn.gov/governor/assets/EO%2020-74%20Final_tcm1055-434913.pdf ",https://mn.gov/governor/assets/EO%2020-62_tcm1055-433307.pdf,20201118,Added DateExpiry,1
546,27,MN,Minnesota,BarRestrict,1,1,0,,,,,,,,OutdoorOnly,,,20200527,20200601,20200613,20200609,,,,"Eases bar restrictions to allow outdoor service. Restrictions on in-door service is still in place. Must ensure 6 feet can be maintained between tables, not to exceed 50 people. Eased on 20200609 to permit indoor services: https://mn.gov/governor/assets/EO%2020-74%20Final_tcm1055-437539.pdf",https://mn.gov/governor/assets/EO%2020-63%20Final_tcm1055-433759.pdf,20201118,Added DateEased and DateExpiry,1
