location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
550,31,NE,Nebraska,RestaurantRestrict,1,0,,,,,,20200319,20200319,20200430,,,,,"Limited operations required (carry-out, delivery, drive-thru only): restaurants. Permits restaurants to remain in operation if they serve no more than 10 patrons at a time - In effect for Cass, Douglas, Sarpy and Washington counties, Mandate from Department of Public Health. First instance of restrictions, were incrementally escalated via county and regional health mandates until 20200403, when it became statewide",https://www.dropbox.com/s/sk95elfp6bnefsv/DHM%203.19.2020.pdf?dl=0,20200708,Removed bars from entry
550,31,NE,Nebraska,SchoolClose,1,1,,,,,,20200401,20200401,20200801,20200601,20200720,,,"Schools for all counties are closed for in-person instruction as of 20200401 until 20200531. Eases restrictions on school-based activities starting on 20200601, allowing school-based sports team practices http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf. Extended to 20200801 https://governor.nebraska.gov/press/gov-ricketts-announces-new-directed-health-measures-effective-june-22nd-proclaims-%E2%80%9Cdairy-month On 20200720 Dept of Education released the Launch Nebraska Plan which discusses reopening procedures for schools and category based policies for schools to follow https://www.launchne.com/wp-content/uploads/2020/07/PlanningASafeReturn.pdf. ",https://www.dropbox.com/s/253ohztp9w96hzl/DHM%204.01.2020.pdf?dl=0,20200812,Updated DateEnded and PolicyNotes. 
550,31,NE,Nebraska,BarRestrict,1,1,,,,,,20200403,20200403,20200914,20200504,20200914,,,"Bar and tavern restrictions applied to all counties starting on 20200403. Easing began for a subset of counties on 20200504, but only allowing alcohol to be sold with meals (and thus restrictions remain for non-food serving venues) http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.asp. Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx All regional health departments move to Phase 4 on 20200914, ending restrictions: http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx",https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200916,Added DateEnded of 20200914
550,31,NE,Nebraska,CaseIsolation,1,1,,,,,,20200403,20200403,20201101,,,,,Individuals with symptoms or diagnosed with COVID-19 must self-quarantine at home for 14 days. Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx Extended to 20201101 with latest set of directed health measures: http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx,https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200916,Updated DateExpiry to 20201101
550,31,NE,Nebraska,GathRestrict,1,1,10,10,10,10,,20200403,20200403,20200511,20200504,,,,Gather restrictions expanded to all counties on 20200403. Somewhat eased on 20200504 as religious services became exempt from gathering limits: http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.aspx,https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200808,Updated DateExpiry and DateEased
550,31,NE,Nebraska,RestaurantRestrict,1,1,,,,,,20200403,20200403,20200914,20200504,20200914,,,"Restaurant restrictions applied to all counties starting on 20200403. Easing began for a subset of counties on 20200504 http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.asp. Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx All regional health departments move to Phase 4 on 20200914, ending restrictions: http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx",https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200916,Added DateEnded of 20200914
550,31,NE,Nebraska,PublicMask,0,1,,,,,,20200408,20200408,,,,,,"Recommends that Nebraskans (quote) Wear a cloth face covering in public (grocery stores, pharmacies etc.) when you can't stay 6 feet away from others.(quote)",http://dhhs.ne.gov/Pages/10-Actions-for-Every-Nebraskan-to-be-Taking-Now-to-Slow-Spread-of-COVID-19.aspx,20200718,
550,31,NE,Nebraska,OtherBusinessClose,1,1,,,,,,20200409,20200410,20200914,20200504,20200914,,,"In-person services must cease for all beauty/nail salons, barber shops, massage therapy, gentlemans clubs, bottle clubs, indoor movie theatres, indoor theatres, tattoo parlors. Shared at a 20200409 press release, signed on 20200410, so the latter is coded as the enact date. Easing for a subset of businesses in a subset of counties began on 20200504 http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.aspx Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx All regional health departments move to Phase 4 on 20200914, ending restrictions: http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx",https://www.dropbox.com/s/xh4pyr4w56g3tdh/DHM%204.9.2020.pdf?dl=0,20200916,Added DateEnded of 20200914
550,31,NE,Nebraska,GathRestrict,1,1,10,10,,,,20200429,20200504,20200531,20200601,,,,"Under the 19 regional directed health measures, gathering restrictions of 10 or more continue to at least 20200531. Religious services, including weddings or funerals are allowed but must maintain social distancing (6 ft apart) among parties of individuals. Easing began on 20200601, when 17 out of 19 regional health districts moved to the next phase http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf",http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.aspx,20200808,
550,31,NE,Nebraska,GathRestrict,1,0,25,25,,,,20200529,20200601,20200801,20200622,,,,"Gathering restrictions to 25 people or 25 percent of applicable occupancy (whichever is greater) in 17 of 19 regional health districts (does not apply to Central and Dakota County). Also exempts religious services. Began easing for 17 out of 19 health regions on 20200622 but the remaining two regions went to this gathering restriction, extending to 20200801 https://governor.nebraska.gov/press/gov-ricketts-announces-new-directed-health-measures-effective-june-22nd-proclaims-%E2%80%9Cdairy-month. ",http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf,20200803,Updated entry to new gathering system and added numeric variables
550,31,NE,Nebraska,Quarantine,1,1,,,,,,20200529,20200601,20200914,20200914,,,,"(quote) Every individual who enters the State of Nebraska as the final destination from any international point of origin, and individuals who reside or resided with an individual who enters the State of Nebraska as the final destination from any international point of origin, shall home-quarantine (quote) Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx Omitted from new set of directed health measures, now state recommendations are the policy: http://dhhs.ne.gov/Pages/COVID-19-Traveler-Recommendations.aspx",http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf,20200916,"Added DateEased of 20200914, updated PolicyCodingNotes"
550,31,NE,Nebraska,GathRestrict,1,0,10000,10000,,,,20200619,20200622,20200801,,,,,"For 17 of 19 regional health districts (does not apply to Central and Dakota County) that move to Phase 3, gathering restriction eased to 50 pct for an indoor facility occupancy, or 75 pct of outdoor facility occpancy. No gathering more than 10,000 people",https://governor.nebraska.gov/press/gov-ricketts-announces-new-directed-health-measures-effective-june-22nd-proclaims-%E2%80%9Cdairy-month,20200808,
550,31,NE,Nebraska,GathRestrict,1,1,10000,10000,,,,20200702,20200706,20200914,20200724,,,,"Dakota County and Central regional health district (Merrick, Hall, Hamilton counties) move to Phase 3, bringing gathering restrictions statewide: 50 pct for an indoor facility occupancy, or 75 pct of outdoor facility occpancy. No gathering more than 10,000 people. On 20200724 and 20200801, regional health districts moved to Phase 4, easing their gathering restrictions: http://dhhs.ne.gov/Pages/Southwest-Nebraska-Public-Health-Department-Prepares-to-Move-to-Next-DHM-Phase.aspx Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx",http://dhhs.ne.gov/Pages/Phase-3-Directed-Health-Measures-for-Dakota-County-&-Central-District-Health-Department-Jurisdictions-Effective-July-6.aspx,20200830,"Updated DateExpiry to 20200914, added DateEased of 20200724"
550,31,NE,Nebraska,GathRestrict,1,0,,,,,,20200723,20200724,20201001,,,,,"Loup Basin health department region moves to Phase 4, where indoor gatherings are now limited to 75 pct rated occupancy (previously 50 pct under Phase 3), and full occupancy for outdoor facilities. On 20200801, North Central and Southwest move to Phase 4, joining Loup basin with these gathering restrictions http://dhhs.ne.gov/Pages/Southwest-Nebraska-Public-Health-Department-Prepares-to-Move-to-Next-DHM-Phase.aspx",http://dhhs.ne.gov/Documents/LBHD-DHM-July24.pdf,20200830,
550,31,NE,Nebraska,GathRestrict,1,1,,,,,,20200911,20200914,20201101,,,,,"All regional health departments move to Phase 4, where indoor gatherings are now limited to 75 pct rated occupancy (previously 50 pct under Phase 3), and full occupancy for outdoor facilities. ",http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx,20200916,
550,31,NE,Nebraska,Quarantine,0,1,,,,,,20200911,20200914,,,,,,"(quote) Nebraskans returning home from international travel (excluding healthcare workers, commuters, and other unique groups as defined below) should self-quarantine and self-monitor for 14 days upon return/arrival (quote). Note that these recommendations have been in place since June 1 but it was only in the latest set of directed health measures where explicit requirements on travel-based quarantines were excluded.",http://dhhs.ne.gov/Pages/COVID-19-Traveler-Recommendations.aspx,20200916,
551,32,NV,Nevada,EmergDec,1,1,,,,,,20200312,20200312,,,,,,"State of emergency declared. Extended through 20200630, so coded to 20200701. https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf Extended without expiry on 20200731: http://gov.nv.gov/News/Emergency_Orders/2020/2020-07-31_-_COVID-19_Declaration_of_Emergency_Directive_029/",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-12_-_COVID-19_Declaration_of_Emergency/,20200830,Removed DateExpiry
551,32,NV,Nevada,GathRecom,0,0,,,,,,20200312,20200312,,,,,,"Recommendation is only included in press script, and only emphasizes high-risk populations and (quote) older adult or Nevadan with an underlying serious or long-term medical condition, please take additional actions to reduce your risk of getting sick with this disease. I strongly urge you...(quote)",http://gov.nv.gov/News/Press/2020/Governor_Sisolak_Declares_State_of_Emergency_in_Response_to_COVID-19/,20200803,Updated entry to new gathering system and added numeric variables
551,32,NV,Nevada,SchoolClose,1,1,,,,,,20200315,20200316,,,20200610,,,"All schools (public, private, charter) for K-12 closed effective 20200316, until order is rescinded. Cannot open earlier than 20200406. Extended to no earlier than 20200416 on 20200320 http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Emergency_Orders/2020/2020-03-20%20-%20COVID-19%20Declaration%20of%20Emergency%20Declaration%20Directive%20005.pdf Extended.   to no earlier than 20200430 on 20200414 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/04/Directive-014-Signed.pdf.  On 20200421, school closure extended from 20200430 until the end of the school year. Ended for in-person instruction on 20200610 as authority granted to local school districts. https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/2020-06-09.Declaration-of-Emergency-Directive-022.pdf On 20200728 schools were directed to observe transmission rates in their community when deciding to adopt distanced, hybrid or in person reopening. Guidance was provided on social distancing, positive case scenario and athletic practice for students https://nvhealthresponse.nv.gov/wp-content/uploads/2020/07/2020-07-28.Declaration-of-Emergency-Directive-028.pdf",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-15_-_COVID-19_Declaration_of_Emergency_Directive_001/,20200821,Updated DateEnded
551,32,NV,Nevada,GathRecom,0,1,,,,,,20200317,20200317,20200430,,,,,"Recommendation expressed through press release script, but not codified in an order. (quote) All gatherings should be postponed or canceled. This is not the time for sleepovers, playdates, concerts, theater outings, or athletic events. (quote)",http://gov.nv.gov/News/Press/2020/Governor_Sisolak_Announces_COVID-19_Risk_Mitigation_Initiatives/,20200803,Updated entry to new gathering system and added numeric variables
551,32,NV,Nevada,OtherBusinessClose,1,1,,,,,,20200318,20200319,,20200604,,,,"Verbally ordered on 20200317, formal issuance on 20200318 and goes into effect at 1159 pm on 20200318 for closing casinos (quote) Nevada general public shall cease gathering at gaming establishments, and all gaming devices, machines, tables, games, and any equipment related to gaming activity shall cease operations (quote). Eased on 20200604, as part of Phase 2: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf. Extended to 20200801 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-18_-_COVID-19_Declaration_of_Emergency_Directive_002/,20200805,Deleted DateExpiry based on latest extension with no expiry. 
551,32,NV,Nevada,GathRestrict,1,1,10,10,,,,20200319,20200319,20200430,,,,,"Goes into effect immediately, through 20200430. Public gathering directive was signed on 20200324 also banning groups more than 10",https://www.dropbox.com/s/sk95elfp6bnefsv/DHM%203.19.2020.pdf?dl=0,20200808,
551,32,NV,Nevada,BarRestrict,1,1,,,,,,20200320,20200321,,20200529,,,,"Closes all non-essential businesses that promote recreational social gatherings, which pertains to bars and like venues. Began easing on 20200529: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf. Extended to 20200801: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf On 20200710, requires bars and like venues not licensed to sell food to close for all in-person services in counties with Elevated Disease Transmission Risk (Clark, Elko, Humboldt, Lander, Lyon, Nye, Washoe): https://nvhealthresponse.nv.gov/wp-content/uploads/2020/07/Emergency-Directive-027.pdf",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-18_-_COVID-19_Declaration_of_Emergency_Directive_002/,20200825,Removed DateReexpanded1
551,32,NV,Nevada,OtherBusinessClose,1,1,,,,,,20200320,20200321,,20200509,,,,"In effect on 20200320 at 1159 pm, coded to 20200321. Closure required: social gathering venues and businesses (recreation centers, clubhouses, nightclubs, movie theaters, massage parlors, adult entertainment establishments, brothels, and live entertainment venues), as well as businesses that promote extended periods of public interaction (fitness establishments and aesthteic services). In effect through 20200416 Extended to 20200801 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-20_-_COVID-19_Declaration_of_Emergency_Directive_003/,20200805,Deleted DateExpiry based on latest extension with no expiry. 
551,32,NV,Nevada,RestaurantRestrict,1,1,,,,,,20200320,20200321,,20200507,,,,"In effect on 20200320 at 1159 pm, coded to 20200321. Limited operations required (onsite dining must cease): restaurants and food establishments.  In effect through 20200416. Extends easing of restaurant operations (which allowed them to utilize tables and serve food within the bar area) quote (Directive 021, Phase 2 of the Nevada United: Roadmap to Recovery plan, is hereby extended to July 31st at 11.59pm) https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf On 20200710, re-imposes some restrictions for counties designated as Elevated Disease Transmission Risk (Clark, Elko, Humboldt, Lander, Lyon, Nye, Washoe), requiring bar areas and bar tops to close: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/07/Emergency-Directive-027.pdf",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-20_-_COVID-19_Declaration_of_Emergency_Directive_003/,20200825,Removed DateReexpanded1
551,32,NV,Nevada,GathRestrict,1,1,10,10,10,10,,20200324,20200324,20200530,20200529,,,,"More stringent restriction than the 20200319 issuance, governor indicates escalating penalties for not complying. On 20200408, also applies the 10+ ban to places of worship, so expanded. Eased on 20200529 with the introduction of gathering restrictions of up to 50: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf",https://nvhealthresponse.nv.gov/wp-content/uploads/2020/03/03.24-PUBLIC-GATHERING-DIRECTIVE_.pdf,20200805,Deleted DateExpiry based on latest extension with no expiry. 
551,32,NV,Nevada,StayAtHome,1,1,,,,,,20200331,20200331,,,20200509,,,"Individuals may leave to access essential services on behalf of themselves, pets, or members of households. Exemptions for outdoor activity as long as individuals do not congregate beyond members of their household. Exemption for individuals experiencing homelessness. Eased to strong recommendation, effective 20200509 : http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening/  Recommendation extended to 20200701 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf",http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Emergency_Orders/2020/2020-03-31%20-%20Declaration%20of%20Emergency%20Directive%20010%20Stay%20at%20Home.pdf,20200918,"Removed DateEased, added it to DateEnded"
551,32,NV,Nevada,OtherBusinessClose,1,1,,,,,,20200408,20200409,,20200501,,,,"Closure required: sporting and recreational venues (golf courses, tennis courts, swimming pools), closure of showrooms (e.g., cars and household applicances). Eased restrictions start on 20200501, allowing golf courses and tennis to resume: http://gov.nv.gov/News/Emergency_Orders/2020/2020-04-29_-_COVID-19_Declaration_of_Emergency_Directive_016_(Attachments)/  Extended to 20200801: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf",https://nvhealthresponse.nv.gov/wp-content/uploads/2020/04/Directive-013-Release-Guidance-Directive.pdf,20200805,Deleted DateExpiry based on latest extension with no expiry. 
551,32,NV,Nevada,CaseIsolation,1,1,,,,,,20200507,20200507,,,,,,"See section 6 - (quote) persons testing positive for COVID-19 shall stay at home and self-quarantine for a minimum of two weeks, except as necessary to care for themselves or seek medical care (quote) ",http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening_(Attachments)/,20200805,Deleted DateExpiry based on latest extension with no expiry. 
551,32,NV,Nevada,PublicMask,0,1,,,,,,20200507,20200509,20200701,,,,,(Quote) Nevada public should utilize face coverings in public spaces (Quote),http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening/,20200704,Updated DateExpiry to 20200701
551,32,NV,Nevada,StayAtHome,0,1,,,,,,20200507,20200509,,,,,,All vulnerable people are strongly encouraged to stay home,http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening_(Attachments)/,20200918,
551,32,NV,Nevada,StayAtHome,0,0,,,,,,20200507,20200509,,,,,,"(quote) Recognizing that COVID-19 is still present in Nevada and highly contagious, Nevadans are advised that they are safer at home and should avoid interpersonal contact with persons not residing in their households to the extent practicable.(quote)",http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening_(Attachments)/,20200918,
551,32,NV,Nevada,GathRestrict,1,1,50,50,50,50,,20200528,20200529,,,,,,Gatherings of more than 50 people prohibited. Extended without expiry on 20200731: http://gov.nv.gov/News/Emergency_Orders/2020/2020-07-31_-_COVID-19_Declaration_of_Emergency_Directive_029/,https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf,20200805,Deleted DateExpiry based on latest extension with no expiry. 
551,32,NV,Nevada,PublicMask,1,1,,,,,Mandate3,20200624,20200626,,,,,,"(quote) Individuals not exempted by this Directive...shall be required to cover their nose and mouth with a mask or face covering when in a public space (quote). Exempts children 9 years and younger, individuals who cannot wear a face covering due to a medical condition or disability, etc. Coded as Mandate3 for PublicMaskLevel as it applies to public spaces broadly.",https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Directive-024-Face-Coverings.pdf,20200713,Added Mandate3 for PublicMaskLevel
551,32,NV,Nevada,BarRestrict,1,0,,,,,,20200710,20200710,,20200921,,,,"Bars, pubs, taverns, breweries, distilleries, and wineries not licensed to serve food must close for in-person service (take-out, curbside, and home delivery is permitted) in counties designated with Elevated Disease Transmission. As of 20200710, this applies to 7 counties: Clark, Elko, Humboldt, Lander, Lyon, Nye, Washoe. As of 20200804 this applies to Clark, Elko, Nye and Washoe. As of 20200821 this applies to  Clark, Elko, and Washoe. As of 20200827 this applies to Elko. As of 20200921 this applies to no more counties, but it remains on the books - coding it as easing.",https://nvhealthresponse.nv.gov/wp-content/uploads/2020/07/Emergency-Directive-027.pdf,20200923,Added DateEased of 20200921
552,33,NH,New Hampshire,EmergDec,1,1,,,,,,20200313,20200313,20200921,,,,,"State of Emergency declaration. Initial order does not appear to provide explicit expiry date. Extension was issued on 20200403 to extend for another 21 days (an expiry of 20200424) https://www.governor.nh.gov/news-media/orders-2020/documents/2020-05.pdf On 20200404, extended to 20200504 : https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-26.pdf Extended to 20200626 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/2020-10.pdf Extended to 20200828 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/2020-16.pdf",https://www.governor.nh.gov/news-media/orders-2020/documents/2020-04.pdf,20200831,Updated DateExpiry to 20200921
552,33,NH,New Hampshire,SchoolClose,1,1,,,,,,20200315,20200316,,,20200710,,,"All public K-12 schools to close to in-person instruction on 20200316. Current order's expiry appears to be through 20200403. Extends to the end of the school year https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-32.pdf.  On 20200710, school districts permitted to make their own opening plans based on framework.  Masks required for external visitors, recommended for students when within three feet: https://www.covidguidance.nh.gov/sites/g/files/ehbemt381/files/inline-documents/sonh/k-12-back-to-school.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-1.pdf,20200812,
552,33,NH,New Hampshire,BarRestrict,1,1,,,,,,20200316,20200316,20200901,20200518,20200821,,,"Limited operations required (carry-out, delivery, pick-up, and drive-thru only): bars. Easing can begin on 20200518 https://sos.nh.gov/WorkArea/DownloadAsset.aspx?id=8589998938  Extended to 20200801 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf Ended statewide on 20200821 by allowing establishments to operate at 100 pct capacity indoors and outdoors: https://twitter.com/GovChrisSununu/status/1296889733805674504?s=20",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,20200826,Added DateEnded of 20200821
552,33,NH,New Hampshire,GathRestrict,1,1,50,50,50,50,,20200316,20200316,20200406,,,,,"Prohibits scheduled gatherings of 50 or more, inclusive of faith-based gatherings. Initial expiry is 20200406. ",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,20200803,Updated entry to new gathering system and added numeric variables
552,33,NH,New Hampshire,RestaurantRestrict,1,1,,,,,,20200316,20200316,20200901,20200518,20200821,,,"Limited operations required (carry-out, delivery, pick-up, and drive-thru only): restaurants. Easing can begin on 20200518 https://sos.nh.gov/WorkArea/DownloadAsset.aspx?id=8589998938  Extended to 20200801 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf Ended statewide on 20200821 by allowing establishments to operate at 100 pct capacity indoors and outdoors: https://twitter.com/GovChrisSununu/status/1296889733805674504?s=20",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-2.pdf,20200826,Added DateEnded of 20200821
552,33,NH,New Hampshire,GathRestrict,1,1,10,10,10,10,,20200323,20200323,20200626,,20200616,,,Limits gatherings to no more than 10 people. Supercedes Section 1 of EO 2. Extended to 20200901: https://www.governor.nh.gov/sites/g/files/ehbemt336/files/2020-07/emergency-order-61.pdf,https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-16.pdf,20200916,Updated DateEnded to 20200616 and DateExpiry to 20200626
552,33,NH,New Hampshire,NEBusinessClose,1,1,,,,,,20200326,20200328,20201001,20200501,,,,"Enacted 20200327 at 1159 pm, coded to 20200328. Businesses cannot re-open until 12:01 am 20200504. On 20200501, manufacturing, campgrounds (private and public), and state parks could reopen for in-person services conditional on safety guidelines being followed: https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-40-c.pdf   Extended to 20200801 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,20200831,Updated DateExpiry to 20201001
552,33,NH,New Hampshire,OtherBusinessClose,1,1,,,,,,20200326,20200328,20201001,20200511,,,,"Include first issuance of OtherBusinessClose automatically recorded with NEBusinessClose. Enacted 20200327 at 1159 pm, coded to 20200328. Businesses cannot re-open until 12:01 am 20200504. In-person retail services can resume on 20200511 conditional on following health and safety protocols https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-40-c.pdf Extended to 20200801 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,20200831,Updated DateExpiry to 20201001
552,33,NH,New Hampshire,StayAtHome,1,1,,,,,,20200326,20200328,20200626,,20200616,,,"Enacted 20200327 at 1159 pm, coded to 20200328. Indicates it will not apply to church or other houses of worship, but they have to comply with EO 16 (banning of gathering 10+ persons). Extended to 20200531 https://sos.nh.gov/WorkArea/DownloadAsset.aspx?id=8589998869. Extended to 20200626 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/2020-10.pdf  Eased to a recommendation on 20200616 https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf",https://www.governor.nh.gov/news-media/emergency-orders/documents/emergency-order-17-1.pdf,20200916,Updated DateEnded to 20200616
552,33,NH,New Hampshire,PublicMask,0,1,,,,,,20200420,20200420,,,,,,New Hampshire department of health recommends that all Granite Staters wear cloth face coverings when outside of the home to help slow the spread of COVID-19.,https://www.dhhs.nh.gov/dphs/cdcs/covid19/covid-mask-guidance.pdf,20200715,
552,33,NH,New Hampshire,StayAtHome,0,1,,,,,,20200615,20200616,20201001,,,,,"Stay-at-home order is eased to a recommendation, also strongly advising vulnerable populations to stay at home",https://www.governor.nh.gov/sites/g/files/ehbemt336/files/files/inline-documents/emergency-order-52.pdf,20200831,Updated DateExpiry to 20201001
552,33,NH,New Hampshire,PublicMask,1,1,,,,,Mandate1,20200811,20200811,20201001,,,,,"Face coverings shall be required for all person who attend or are otherwise present at the following activities in New Hampshire: scheduled gatherings of 100 for social, spiritual, and recreational activities. Provides exemptions for gatherings where seating with at least 6 ft distancing occurs (and when seated), day-to-day operatins for profit and non-profit organizations (inclusive of government buildings and schools), and children under 2. Coded as a Mandate1 under PublicMaskLevel as this policy applies to very limited settings.",https://www.governor.nh.gov/sites/g/files/ehbemt336/files/documents/emergency-order-63.pdf,20200831,Updated DateExpiry to 20201001
553,34,NJ,New Jersey,EmergDec,1,1,,,,,,20200309,20200309,,,,,,State of Emergency declared (as well as Public Health Emergency). Extends to 20200704 https://nj.gov/infobank/eo/056murphy/pdf/EO-151.pdf Extends to 20200801 https://nj.gov/infobank/eo/056murphy/pdf/EO-162.pdf Extends on 20200801 to unspecified end date https://nj.gov/infobank/eo/056murphy/pdf/EO-171.pdf Extends on 20200827 to unspecified end date https://nj.gov/infobank/eo/056murphy/pdf/EO-180.pdf,https://nj.gov/infobank/eo/056murphy/pdf/EO-103.pdf,20200831,Updated PolicyCodingNotes
