location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,Curfew,CurfewStart,CurfewEnd,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,BusinessRestrictLevel,SchoolRestrictLevel,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes,ReReviewed
550,31,NE,Nebraska,EmergDec,1,1,0,,,,,,,,,,20200313,20200313,,,,,,State of Emergency declaration. Does not appear to include formal expiry.,https://www.dropbox.com/s/64xel8oha2gw22h/2020%20State%20of%20Emergency%20-%20Coronavirus%20.pdf?dl=0,20200703,Updated PolicyNotes to reflect lack of expiry date,0
550,31,NE,Nebraska,GathRestrict,0,1,0,,,50,50,,,,,,20200316,20200316,,,,,,"Strongly recommends limiting all gatherings, especially those gatherings of more than 50 people. Not a formal restriction.",https://governor.nebraska.gov/press/gov-ricketts-further-limits-events-gatherings-prevent-covid-19-spread,20201031,Updated StatePolicy to GathRestrict with a Mandate of 0,0
550,31,NE,Nebraska,BarRestrict,1,0,0,,,,,,,,,,20200319,20200319,20200430,,,,,"Limited operations required (carry-out, delivery, drive-thru only): bars and taverns. In effect for Cass, Douglas, Sarpy and Washington counties, Mandate from Department of Public Health. First instance of restrictions, were incrementally escalated via county and regional health mandates until 20200403, when it became statewide",https://www.dropbox.com/s/sk95elfp6bnefsv/DHM%203.19.2020.pdf?dl=0,20200708,,0
550,31,NE,Nebraska,GathRestrict,1,0,0,,,10,10,10,10,,,,20200319,20200319,20200430,,,,,"In effect for Cass, Douglas, Sarpy and Washington counties, Mandate from Department of Public Health. First instance of restrictions, were incrementally escalated via county and regional health mandates until 20200403, when it became statewide",https://www.dropbox.com/s/sk95elfp6bnefsv/DHM%203.19.2020.pdf?dl=0,20200803,Updated entry to new gathering system and added numeric variables,0
550,31,NE,Nebraska,RestaurantRestrict,1,0,0,,,,,,,,,,20200319,20200319,20200430,,,,,"Limited operations required (carry-out, delivery, drive-thru only): restaurants. Permits restaurants to remain in operation if they serve no more than 10 patrons at a time - In effect for Cass, Douglas, Sarpy and Washington counties, Mandate from Department of Public Health. First instance of restrictions, were incrementally escalated via county and regional health mandates until 20200403, when it became statewide",https://www.dropbox.com/s/sk95elfp6bnefsv/DHM%203.19.2020.pdf?dl=0,20200708,Removed bars from entry,0
550,31,NE,Nebraska,SchoolClose,1,1,0,,,,,,,,,,20200401,20200401,20200801,20200601,20200720,,,"Schools for all counties are closed for in-person instruction as of 20200401 until 20200531. Eases restrictions on school-based activities starting on 20200601, allowing school-based sports team practices http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf. Extended to 20200801 https://governor.nebraska.gov/press/gov-ricketts-announces-new-directed-health-measures-effective-june-22nd-proclaims-%E2%80%9Cdairy-month On 20200720 Dept of Education released the Launch Nebraska Plan which discusses reopening procedures for schools and category based policies for schools to follow https://www.launchne.com/wp-content/uploads/2020/07/PlanningASafeReturn.pdf. ",https://www.dropbox.com/s/253ohztp9w96hzl/DHM%204.01.2020.pdf?dl=0,20200812,Updated DateEnded and PolicyNotes. ,0
550,31,NE,Nebraska,BarRestrict,1,1,0,,,,,,,,,,20200403,20200403,20200914,20200504,20200914,,,"Bar and tavern restrictions applied to all counties starting on 20200403. Easing began for a subset of counties on 20200504, but only allowing alcohol to be sold with meals (and thus restrictions remain for non-food serving venues) http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.asp. Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx All regional health departments move to Phase 4 on 20200914, ending restrictions: http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx",https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200916,Added DateEnded of 20200914,0
550,31,NE,Nebraska,CaseIsolation,1,1,0,,,,,,,,,,20200403,20200403,20210101,20201203,,,,"Individuals with symptoms or diagnosed with COVID-19 must self-quarantine at home for 14 days. Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx Extended to 20201101 with latest set of directed health measures: http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx Extends to 20201201: http://dhhs.ne.gov/Documents/SHHD-DHM-October.pdf Eased to reduce time of isolation on 20201203, but also extended to 20210101: http://dhhs.ne.gov/Documents/SHHD-DHM-December.pdf",https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20201204,"Updated DateExpiry and PolicyCodingNotes, added DateEased",0
550,31,NE,Nebraska,GathRestrict,1,1,0,,,10,10,10,10,,,,20200403,20200403,20200511,20200504,,,,Gather restrictions expanded to all counties on 20200403. Somewhat eased on 20200504 as religious services became exempt from gathering limits: http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.aspx,https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200808,Updated DateExpiry and DateEased,0
550,31,NE,Nebraska,RestaurantRestrict,1,1,0,,,,,,,,,,20200403,20200403,20200914,20200504,20200914,,,"Restaurant restrictions applied to all counties starting on 20200403. Easing began for a subset of counties on 20200504 http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.asp. Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx All regional health departments move to Phase 4 on 20200914, ending restrictions: http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx",https://www.dropbox.com/s/tau4u6180lu0kna/DHM%204.3.2020.pdf?dl=0,20200916,Added DateEnded of 20200914,0
550,31,NE,Nebraska,PublicMask,0,1,0,,,,,,,,,,20200408,20200408,,,,,,"Recommends that Nebraskans (quote) Wear a cloth face covering in public (grocery stores, pharmacies etc.) when you can't stay 6 feet away from others.(quote)",http://dhhs.ne.gov/Pages/10-Actions-for-Every-Nebraskan-to-be-Taking-Now-to-Slow-Spread-of-COVID-19.aspx,20200718,,0
550,31,NE,Nebraska,OtherBusinessClose,1,1,0,,,,,,,,,,20200409,20200410,20200914,20200504,20200914,,,"In-person services must cease for all beauty/nail salons, barber shops, massage therapy, gentlemans clubs, bottle clubs, indoor movie theatres, indoor theatres, tattoo parlors. Shared at a 20200409 press release, signed on 20200410, so the latter is coded as the enact date. Easing for a subset of businesses in a subset of counties began on 20200504 http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.aspx Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx All regional health departments move to Phase 4 on 20200914, ending restrictions: http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx",https://www.dropbox.com/s/xh4pyr4w56g3tdh/DHM%204.9.2020.pdf?dl=0,20200916,Added DateEnded of 20200914,0
550,31,NE,Nebraska,GathRestrict,1,1,0,,,10,10,,,,,,20200429,20200504,20200531,20200601,,,,"Under the 19 regional directed health measures, gathering restrictions of 10 or more continue to at least 20200531. Religious services, including weddings or funerals are allowed but must maintain social distancing (6 ft apart) among parties of individuals. Easing began on 20200601, when 17 out of 19 regional health districts moved to the next phase http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf",http://dhhs.ne.gov/Pages/COVID-19-Directed-Health-Measures.aspx,20200808,,0
550,31,NE,Nebraska,GathRestrict,1,0,0,,,25,25,,,,,,20200529,20200601,20200801,20200622,,,,"Gathering restrictions to 25 people or 25 percent of applicable occupancy (whichever is greater) in 17 of 19 regional health districts (does not apply to Central and Dakota County). Also exempts religious services. Began easing for 17 out of 19 health regions on 20200622 but the remaining two regions went to this gathering restriction, extending to 20200801 https://governor.nebraska.gov/press/gov-ricketts-announces-new-directed-health-measures-effective-june-22nd-proclaims-%E2%80%9Cdairy-month. ",http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf,20200803,Updated entry to new gathering system and added numeric variables,0
550,31,NE,Nebraska,Quarantine,1,1,0,,,,,,,,,,20200529,20200601,20200914,20200914,,,,"(quote) Every individual who enters the State of Nebraska as the final destination from any international point of origin, and individuals who reside or resided with an individual who enters the State of Nebraska as the final destination from any international point of origin, shall home-quarantine (quote) Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx Omitted from new set of directed health measures, now state recommendations are the policy: http://dhhs.ne.gov/Pages/COVID-19-Traveler-Recommendations.aspx",http://dhhs.ne.gov/Documents/COVID-19-Outline-of-Changes-to-Upcoming-DHMs-Phase-II.pdf,20200916,"Added DateEased of 20200914, updated PolicyCodingNotes",0
550,31,NE,Nebraska,GathRestrict,1,0,0,,,10000,10000,,,,,,20200619,20200622,20200801,,,,,"For 17 of 19 regional health districts (does not apply to Central and Dakota County) that move to Phase 3, gathering restriction eased to 50 pct for an indoor facility occupancy, or 75 pct of outdoor facility occpancy. No gathering more than 10,000 people",https://governor.nebraska.gov/press/gov-ricketts-announces-new-directed-health-measures-effective-june-22nd-proclaims-%E2%80%9Cdairy-month,20200808,,0
550,31,NE,Nebraska,GathRestrict,1,1,0,,,10000,10000,,,,,,20200702,20200706,20200914,20200724,,,,"Dakota County and Central regional health district (Merrick, Hall, Hamilton counties) move to Phase 3, bringing gathering restrictions statewide: 50 pct for an indoor facility occupancy, or 75 pct of outdoor facility occpancy. No gathering more than 10,000 people. On 20200724 and 20200801, regional health districts moved to Phase 4, easing their gathering restrictions: http://dhhs.ne.gov/Pages/Southwest-Nebraska-Public-Health-Department-Prepares-to-Move-to-Next-DHM-Phase.aspx Extended to 20200914: http://dhhs.ne.gov/Pages/Phase-3-and-Phase-4-Directed-Health-Measures-Extended-Until-Sept.-13.aspx",http://dhhs.ne.gov/Pages/Phase-3-Directed-Health-Measures-for-Dakota-County-&-Central-District-Health-Department-Jurisdictions-Effective-July-6.aspx,20200830,"Updated DateExpiry to 20200914, added DateEased of 20200724",0
550,31,NE,Nebraska,GathRestrict,1,0,0,,,,,,,,,,20200723,20200724,20201001,,,,,"Loup Basin health department region moves to Phase 4, where indoor gatherings are now limited to 75 pct rated occupancy (previously 50 pct under Phase 3), and full occupancy for outdoor facilities. On 20200801, North Central and Southwest move to Phase 4, joining Loup basin with these gathering restrictions http://dhhs.ne.gov/Pages/Southwest-Nebraska-Public-Health-Department-Prepares-to-Move-to-Next-DHM-Phase.aspx",http://dhhs.ne.gov/Documents/LBHD-DHM-July24.pdf,20200830,,0
550,31,NE,Nebraska,GathRestrict,1,1,0,,,,,,,,,,20200911,20200914,20201101,,,,,"All regional health departments move to Phase 4, where indoor gatherings are now limited to 75 pct rated occupancy (previously 50 pct under Phase 3), and full occupancy for outdoor facilities. No absolute numeric limits.",http://dhhs.ne.gov/Pages/DHHS-Friday-COVID-19-Update-09112020.aspx,20200916,,0
550,31,NE,Nebraska,Quarantine,0,1,0,,,,,,,,,,20200911,20200914,,,,,,"(quote) Nebraskans returning home from international travel (excluding healthcare workers, commuters, and other unique groups as defined below) should self-quarantine and self-monitor for 14 days upon return/arrival (quote). Note that these recommendations have been in place since June 1 but it was only in the latest set of directed health measures where explicit requirements on travel-based quarantines were excluded.",http://dhhs.ne.gov/Pages/COVID-19-Traveler-Recommendations.aspx,20200916,,0
550,31,NE,Nebraska,GathRestrict,1,1,0,,,10000,10000,,,,,,20201016,20201021,20210101,,,,,"Expands gathering restriction in all regional health department areas, a maximum of 50 pct occupancy (not to exceed 10,000) indoors and maximum 10,000 for outdoors. Extends to 20210101: http://dhhs.ne.gov/Pages/Gov-Ricketts-Urges-Continued-Precautions-to-Slow-the-Spread-of-Coronavirus.aspx. ",http://dhhs.ne.gov/Documents/SHHD-DHM-October.pdf,20201218,Removed DateEased and updated PolicyCodingNotes,0
550,31,NE,Nebraska,BusinessMask,1,1,0,,,,,,,,,,20201109,20201111,20210101,20201212,,,,"At personal care services (salons, barber shops, massage therapy services, and tattoo parlors/body art facilities), both workers and patrons are required to wear masks at all times. Exemptions include when service are performed on faces, but 6 ft distancing must occur with all other customers and the provider must wear a face covering. Also requires that employees wear masks in the following settings: (quote) For beauty/nail salons, barbershops, massage therapy offices or centers, bowling alleys, pool halls, body art or tattoo establishments, and any other indoor businesses where staff and patrons are within six ( 6) feet of each other for fifteen (15) consecutive minutes or more: Such businesses shall require the use of masks, or other item sufficient to cover an individuals mouth and nose, for all staff, practitioners and patrons (quote) Extends to 20210101: http://dhhs.ne.gov/Pages/Gov-Ricketts-Urges-Continued-Precautions-to-Slow-the-Spread-of-Coronavirus.aspx. Eased on 20201212, masks are now recommended not required:https://governor.nebraska.gov/press/gov-ricketts-announces-new-directed-health-measures-take-effect-saturday.",http://dhhs.ne.gov/Documents/Outline-of-Changes-to-Upcoming-DHMs-November9.pdf,20201223,Updated DateEased and PolicyCodingNotes,0
550,31,NE,Nebraska,OtherBusinessClose,1,1,0,,,,,,,,,,20201109,20201111,20210101,,,,,"Indoor carnivals, fairs, and dances are prohibited. Coding as a business closure. Note that many other businesses have requirements now for 6 ft distancing between parties (gyms/fitness centers, health spas, gentlemen and bottle clubs, personal care services like salons, barber shops, massage therapy, tattoo parlors) but this does not trigger a business closure under the current coding system (has to be a maximum of 25 pct capacity or less than 10 people on premises at a time) Extends to 20210101: http://dhhs.ne.gov/Pages/Gov-Ricketts-Urges-Continued-Precautions-to-Slow-the-Spread-of-Coronavirus.aspx. ",http://dhhs.ne.gov/Documents/Outline-of-Changes-to-Upcoming-DHMs-November9.pdf,20201218,Removed DateEased and updated PolicyCodingNotes,0
550,31,NE,Nebraska,PublicMask,1,1,0,,,,,,,,,Mandate1,20201109,20201111,20210101,,,,,"For restaurants, bars, taverns, bowling alleys, private clubs, bottle clubs, and gentleman clubs, (quote) Individuals who are participating in games, including but not limited to: pool, darts, shuffleboard, air hockey, pinball or video/arcade games, must be required to wear a mask, except when those individuals are eating or drinking. (quote) In addition, (quote) For beauty/nail salons, barbershops, massage therapy offices or centers, bowling alleys, pool halls, body art or tattoo establishments, and any other indoor businesses where staff and patrons are within six ( 6) feet of each other for fifteen (15) consecutive minutes or more: Such businesses shall require the use of masks, or other item sufficient to cover an individuals mouth and nose, for all staff, practitioners and patrons, except for those patrons receiving services directly to their face. Patrons may remove their mask only while receiving services directly to their face (quote). Coding as a Mandate1 under PublicMaskLevel as it does not broadly apply across indoor settings, providing exemptions for indoor setting where 6 ft distancing can be maintained for at least 15 minutes. DPM: http://dhhs.ne.gov/Documents/SHHD-DHM-November9.pdf Extends to 20210101: http://dhhs.ne.gov/Pages/Gov-Ricketts-Urges-Continued-Precautions-to-Slow-the-Spread-of-Coronavirus.aspx. ",http://dhhs.ne.gov/Documents/Outline-of-Changes-to-Upcoming-DHMs-November9.pdf,20201218,Removed DateEnded and updated PolicyCodingNotes,0
550,31,NE,Nebraska,BusinessMask,0,1,0,,,,,,,,,,20201211,20201212,,,,,,"Eases statewide mask requirement at businesses as Nebraska moves from orange phase to yellow phase. Masks are now recommended, rather than required, for establishments such as childcare centers, personal care services (salons, barber shops, massage therapy services, and tattoo parlors/body art facilities), and recreation centers (bowling alleys, pool halls).",https://governor.nebraska.gov/press/gov-ricketts-announces-new-directed-health-measures-take-effect-saturday,20201223,,0
550,31,NE,Nebraska,GathRestrict,1,1,0,,,,,,,,,,20201211,20201212,,,,,,Eases statewide gathering restrictions as Nebraska moves from orange phase to yellow phase. Indoor gatherings may be held at up to 50 pct capacity with parties of 8 and outdoor gathering may be held at 100 pct capacity with parties of 8. Religious gatherings have no restrictions but safety guidance remains and is recommended. District health deparments may implement stricter policies.,http://dhhs.ne.gov/Documents/SHHD-DHM-December.pdf,20201218,,0
551,32,NV,Nevada,EmergDec,1,1,0,,,,,,,,,,20200312,20200312,,,,,,"State of emergency declared. Extended through 20200630, so coded to 20200701. https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf Extended without expiry on 20200731: http://gov.nv.gov/News/Emergency_Orders/2020/2020-07-31_-_COVID-19_Declaration_of_Emergency_Directive_029/",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-12_-_COVID-19_Declaration_of_Emergency/,20200830,Removed DateExpiry,0
551,32,NV,Nevada,GathRestrict,0,0,0,,,,,,,,,,20200312,20200312,,,,,,"Recommendation is only included in press script, and only emphasizes high-risk populations and (quote) older adult or Nevadan with an underlying serious or long-term medical condition, please take additional actions to reduce your risk of getting sick with this disease. I strongly urge you...(quote)",http://gov.nv.gov/News/Press/2020/Governor_Sisolak_Declares_State_of_Emergency_in_Response_to_COVID-19/,20201031,Updated StatePolicy to GathRestrict with a Mandate of 0,0
551,32,NV,Nevada,SchoolClose,1,1,0,,,,,,,,,,20200315,20200316,,,20200610,,,"All schools (public, private, charter) for K-12 closed effective 20200316, until order is rescinded. Cannot open earlier than 20200406. Extended to no earlier than 20200416 on 20200320 http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Emergency_Orders/2020/2020-03-20%20-%20COVID-19%20Declaration%20of%20Emergency%20Declaration%20Directive%20005.pdf Extended.   to no earlier than 20200430 on 20200414 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/04/Directive-014-Signed.pdf.  On 20200421, school closure extended from 20200430 until the end of the school year. Ended for in-person instruction on 20200610 as authority granted to local school districts. https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/2020-06-09.Declaration-of-Emergency-Directive-022.pdf On 20200728 schools were directed to observe transmission rates in their community when deciding to adopt distanced, hybrid or in person reopening. Guidance was provided on social distancing, positive case scenario and athletic practice for students https://nvhealthresponse.nv.gov/wp-content/uploads/2020/07/2020-07-28.Declaration-of-Emergency-Directive-028.pdf",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-15_-_COVID-19_Declaration_of_Emergency_Directive_001/,20200821,Updated DateEnded,0
551,32,NV,Nevada,GathRestrict,0,1,0,,,,,,,,,,20200317,20200317,20200430,,,,,"Recommendation expressed through press release script, but not codified in an order. (quote) All gatherings should be postponed or canceled. This is not the time for sleepovers, playdates, concerts, theater outings, or athletic events. (quote)",http://gov.nv.gov/News/Press/2020/Governor_Sisolak_Announces_COVID-19_Risk_Mitigation_Initiatives/,20201031,Updated StatePolicy to GathRestrict with a Mandate of 0,0
551,32,NV,Nevada,OtherBusinessClose,1,1,0,,,,,,,,,,20200318,20200319,,20200604,,,,"Verbally ordered on 20200317, formal issuance on 20200318 and goes into effect at 1159 pm on 20200318 for closing casinos (quote) Nevada general public shall cease gathering at gaming establishments, and all gaming devices, machines, tables, games, and any equipment related to gaming activity shall cease operations (quote). Eased on 20200604, as part of Phase 2: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf. Extended to 20200801 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-18_-_COVID-19_Declaration_of_Emergency_Directive_002/,20200805,Deleted DateExpiry based on latest extension with no expiry. ,0
551,32,NV,Nevada,GathRestrict,1,1,0,,,10,10,,,,,,20200319,20200319,20200430,,,,,"Goes into effect immediately, through 20200430. Public gathering directive was signed on 20200324 also banning groups more than 10",https://www.dropbox.com/s/sk95elfp6bnefsv/DHM%203.19.2020.pdf?dl=0,20200808,,0
551,32,NV,Nevada,BarRestrict,1,1,0,,,,,,,,,,20200320,20200321,20210116,20200529,,20201124,,"Closes all non-essential businesses that promote recreational social gatherings, which pertains to bars and like venues. Began easing on 20200529: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf. Extended to 20200801: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf On 20200710, requires bars and like venues not licensed to sell food to close for all in-person services in counties with Elevated Disease Transmission Risk (Clark, Elko, Humboldt, Lander, Lyon, Nye, Washoe): https://nvhealthresponse.nv.gov/wp-content/uploads/2020/07/Emergency-Directive-027.pdf. On 20201124, expands statewide bar restrictions under the Nevada Statewide Pause. Allows indoor and outdoor service for breweries, distilleries, and wineries not licensed to sell food, allowing them to operate at a maximum of 25 pct capacity (from 50 pct), no more than 4 people per table, tables have to spaced at least 6 ft, face coverings must be worn at all times, and reservations required at establishments that sell food. https://nvhealthresponse.nv.gov/wp-content/uploads/2020/11/NV-Statewide-Pause-Guidance-Matrix.pdf. Extended to 20210116: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/12/12.13-GOV-REMARKS_final.pdf.",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-18_-_COVID-19_Declaration_of_Emergency_Directive_002/,20201218,Updated DateExpiry and PolicyCodingNotes,0
551,32,NV,Nevada,OtherBusinessClose,1,1,0,,,,,,,,,,20200320,20200321,20210116,20200509,,20201124,,"In effect on 20200320 at 1159 pm, coded to 20200321. Closure required: social gathering venues and businesses (recreation centers, clubhouses, nightclubs, movie theaters, massage parlors, adult entertainment establishments, brothels, and live entertainment venues), as well as businesses that promote extended periods of public interaction (fitness establishments and aesthteic services). In effect through 20200416 Extended to 20200801 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf. On 20201124, extends closure of night clubs, day clubs, brothels, adult entertainment facilities. Allows a maximum occupancy of 25 pct (from 50 pct) and adherence to safety measures. Applies to gyms, fitness centers, gaming venues, arcades, racetracks, bowling alleys, amusement and theme parks, libraries, museums, galleries, and zoos. Allows a maximum occupancy of 50 pct. Applies to retail, indoor malls, aestheticians and salons, body art or piercing establishments, and community and recreation centers.  https://nvhealthresponse.nv.gov/wp-content/uploads/2020/11/NV-Statewide-Pause-Guidance-Matrix.pdf. Extended to 20210116: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/12/12.13-GOV-REMARKS_final.pdf.",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-20_-_COVID-19_Declaration_of_Emergency_Directive_003/,20201218,Updated DateExpiry and PolicyCodingNotes,0
551,32,NV,Nevada,RestaurantRestrict,1,1,0,,,,,,,,,,20200320,20200321,20210116,20200507,,20201124,,"In effect on 20200320 at 1159 pm, coded to 20200321. Limited operations required (onsite dining must cease): restaurants and food establishments.  In effect through 20200416. Extends easing of restaurant operations (which allowed them to utilize tables and serve food within the bar area) quote (Directive 021, Phase 2 of the Nevada United: Roadmap to Recovery plan, is hereby extended to July 31st at 11.59pm) https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf On 20200710, re-imposes some restrictions for counties designated as Elevated Disease Transmission Risk (Clark, Elko, Humboldt, Lander, Lyon, Nye, Washoe), requiring bar areas and bar tops to close: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/07/Emergency-Directive-027.pdf. On 20201124, expands statewide restaurant restrictions under the Nevada Statewide Pause. Allows indoor and outdoor service for restaurants and like venues, allowing them to operate at a maximum of 25 pct capacity (from 50 pct), no more than 4 people per table, tables have to spaced at least 6 ft, face coverings must be worn at all times, and reservations are required. https://nvhealthresponse.nv.gov/wp-content/uploads/2020/11/NV-Statewide-Pause-Guidance-Matrix.pdf. Extended to 20210116: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/12/12.13-GOV-REMARKS_final.pdf.",http://gov.nv.gov/News/Emergency_Orders/2020/2020-03-20_-_COVID-19_Declaration_of_Emergency_Directive_003/,20201218,Updated DateExpiry and PolicyCodingNotes,0
551,32,NV,Nevada,GathRestrict,1,1,0,,,10,10,10,10,,,,20200324,20200324,20200530,20200529,,,,"More stringent restriction than the 20200319 issuance, governor indicates escalating penalties for not complying. On 20200408, also applies the 10+ ban to places of worship, so expanded. Eased on 20200529 with the introduction of gathering restrictions of up to 50: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf",https://nvhealthresponse.nv.gov/wp-content/uploads/2020/03/03.24-PUBLIC-GATHERING-DIRECTIVE_.pdf,20200805,Deleted DateExpiry based on latest extension with no expiry. ,0
551,32,NV,Nevada,StayAtHome,1,1,0,,,,,,,,,,20200331,20200331,,,20200509,,,"Individuals may leave to access essential services on behalf of themselves, pets, or members of households. Exemptions for outdoor activity as long as individuals do not congregate beyond members of their household. Exemption for individuals experiencing homelessness. Eased to strong recommendation, effective 20200509 : http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening/  Recommendation extended to 20200701 https://nvhealthresponse.nv.gov/wp-content/uploads/2020/05/Directive-021-Phase-Two-Reopening-Plan.pdf",http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Emergency_Orders/2020/2020-03-31%20-%20Declaration%20of%20Emergency%20Directive%20010%20Stay%20at%20Home.pdf,20200918,"Removed DateEased, added it to DateEnded",0
551,32,NV,Nevada,OtherBusinessClose,1,1,0,,,,,,,,,,20200408,20200409,,20200501,,,,"Closure required: sporting and recreational venues (golf courses, tennis courts, swimming pools), closure of showrooms (e.g., cars and household applicances). Eased restrictions start on 20200501, allowing golf courses and tennis to resume: http://gov.nv.gov/News/Emergency_Orders/2020/2020-04-29_-_COVID-19_Declaration_of_Emergency_Directive_016_(Attachments)/  Extended to 20200801: https://nvhealthresponse.nv.gov/wp-content/uploads/2020/06/Declaration-of-Emergency-Directive-026-re-Phase-2-Extension.6-29-20-1.pdf",https://nvhealthresponse.nv.gov/wp-content/uploads/2020/04/Directive-013-Release-Guidance-Directive.pdf,20200805,Deleted DateExpiry based on latest extension with no expiry. ,0
551,32,NV,Nevada,CaseIsolation,1,1,0,,,,,,,,,,20200507,20200507,,,,,,"See section 6 - (quote) persons testing positive for COVID-19 shall stay at home and self-quarantine for a minimum of two weeks, except as necessary to care for themselves or seek medical care (quote) ",http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening_(Attachments)/,20200805,Deleted DateExpiry based on latest extension with no expiry. ,0
551,32,NV,Nevada,PublicMask,0,1,0,,,,,,,,,,20200507,20200509,20200701,,,,,(Quote) Nevada public should utilize face coverings in public spaces (Quote),http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening/,20200704,Updated DateExpiry to 20200701,0
551,32,NV,Nevada,StayAtHome,0,1,0,,,,,,,,,,20200507,20200509,,,,,,All vulnerable people are strongly encouraged to stay home,http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening_(Attachments)/,20200918,,0
551,32,NV,Nevada,StayAtHome,0,0,0,,,,,,,,,,20200507,20200509,,,,,,"(quote) Recognizing that COVID-19 is still present in Nevada and highly contagious, Nevadans are advised that they are safer at home and should avoid interpersonal contact with persons not residing in their households to the extent practicable.(quote)",http://gov.nv.gov/News/Emergency_Orders/2020/2020-05-07_-_COVID-19_Declaration_of_Emergency_Directive_018_-_Phase_One_Reopening_(Attachments)/,20200918,,0
